Platform,Course,anon_screen_name,Week,Effort (sec)
OpenEdX,Engineering/Networking-SP/SelfPaced,28951bffc415441441c201894df12818696f82c4,21,2
OpenEdX,Engineering/Networking-SP/SelfPaced,8cbe584184a303052f09b41d6fdd72a7f82ba3fb,4,1
OpenEdX,Engineering/Networking-SP/SelfPaced,40f81cc184a4fffb3807a548fe362a0387dc505c,9,751
OpenEdX,Engineering/Networking-SP/SelfPaced,316c606a93f807787e2fbbfb72c1672b76ff13e7,15,8
OpenEdX,Engineering/Networking-SP/SelfPaced,316c606a93f807787e2fbbfb72c1672b76ff13e7,16,18328
OpenEdX,Engineering/Networking-SP/SelfPaced,316c606a93f807787e2fbbfb72c1672b76ff13e7,17,10604
OpenEdX,Engineering/Networking-SP/SelfPaced,316c606a93f807787e2fbbfb72c1672b76ff13e7,20,4636
OpenEdX,Engineering/Networking-SP/SelfPaced,316c606a93f807787e2fbbfb72c1672b76ff13e7,21,6958
OpenEdX,Engineering/Networking-SP/SelfPaced,316c606a93f807787e2fbbfb72c1672b76ff13e7,22,3153
OpenEdX,Engineering/Networking-SP/SelfPaced,3ac05f4b827051a8eea1955ce461fb97cfc2c9f2,1,1735
OpenEdX,Engineering/Networking-SP/SelfPaced,c1c89e61af89047636c1cd42e1fd19c1d1ac0a59,7,2
OpenEdX,Engineering/Networking-SP/SelfPaced,c1c89e61af89047636c1cd42e1fd19c1d1ac0a59,8,1
OpenEdX,Engineering/Networking-SP/SelfPaced,c1c89e61af89047636c1cd42e1fd19c1d1ac0a59,9,1
OpenEdX,Engineering/Networking-SP/SelfPaced,b106bfa454aceb17a020d26be4da2667ef41543b,5,1382
OpenEdX,Engineering/Networking-SP/SelfPaced,b106bfa454aceb17a020d26be4da2667ef41543b,6,1932
OpenEdX,Engineering/Networking-SP/SelfPaced,b106bfa454aceb17a020d26be4da2667ef41543b,8,3440
OpenEdX,Engineering/Networking-SP/SelfPaced,b106bfa454aceb17a020d26be4da2667ef41543b,21,36
OpenEdX,Engineering/Networking-SP/SelfPaced,6692ab7c0abe32566c161dfa7f9f596a5a4d7290,15,4962
OpenEdX,Engineering/Networking-SP/SelfPaced,f24e46b06fe1e5aaf7582c12a63026d974da5e4c,6,11837
OpenEdX,Engineering/Networking-SP/SelfPaced,69e0de5462003f564b5c31817005e74c5acf2b69,3,1817
OpenEdX,Engineering/Networking-SP/SelfPaced,9dbcbf2ccc70a76330567d248c9e9401b391e33f,1,1439
OpenEdX,Engineering/Networking-SP/SelfPaced,9dbcbf2ccc70a76330567d248c9e9401b391e33f,2,1214
OpenEdX,Engineering/Networking-SP/SelfPaced,c72eedfd3636dbdce08b73485db91ef3c27b6d41,17,3444
OpenEdX,Engineering/Networking-SP/SelfPaced,fb225b22a520ee46eca2f87d65f0e945d9bf6abe,10,26
OpenEdX,Engineering/Networking-SP/SelfPaced,fb225b22a520ee46eca2f87d65f0e945d9bf6abe,13,7327
OpenEdX,Engineering/Networking-SP/SelfPaced,1355bd5247b730791959a37d5126b8334663cf07,23,1164
OpenEdX,Engineering/Networking-SP/SelfPaced,e1eaae64d2af11d51677d8838fc445596bc49cf9,1,3885
OpenEdX,Engineering/Networking-SP/SelfPaced,e1eaae64d2af11d51677d8838fc445596bc49cf9,2,1
OpenEdX,Engineering/Networking-SP/SelfPaced,c83fa5737b893f44525fb3b94d529c160a9dc85f,7,277
OpenEdX,Engineering/Networking-SP/SelfPaced,5848ee58557a7ef9c703711140a63566742942c4,19,3620
OpenEdX,Engineering/Networking-SP/SelfPaced,5848ee58557a7ef9c703711140a63566742942c4,20,2
OpenEdX,Engineering/Networking-SP/SelfPaced,5848ee58557a7ef9c703711140a63566742942c4,21,8520
OpenEdX,Engineering/Networking-SP/SelfPaced,0806e1bf24d794f47b9c408959a0d725d0aaca94,4,864
OpenEdX,Engineering/Networking-SP/SelfPaced,60f0e4504b232e9df06eee38d17508a58dac3f34,1,2187
OpenEdX,Engineering/Networking-SP/SelfPaced,60f0e4504b232e9df06eee38d17508a58dac3f34,2,17129
OpenEdX,Engineering/Networking-SP/SelfPaced,60f0e4504b232e9df06eee38d17508a58dac3f34,3,18319
OpenEdX,Engineering/Networking-SP/SelfPaced,60f0e4504b232e9df06eee38d17508a58dac3f34,4,4228
OpenEdX,Engineering/Networking-SP/SelfPaced,60f0e4504b232e9df06eee38d17508a58dac3f34,5,4722
OpenEdX,Engineering/Networking-SP/SelfPaced,7dcb30f89126bf543629778dee43a5666e7f82ba,1,1
OpenEdX,Engineering/Networking-SP/SelfPaced,acb7ecbc8844bb5a025602767d5fac915ea97d3c,24,1
OpenEdX,Engineering/Networking-SP/SelfPaced,d2d306cf2f714104135af80f3513083114730301,15,256
OpenEdX,Engineering/Networking-SP/SelfPaced,6f3f3986a411bceb88e402d46c30cb8126103a91,5,4367
OpenEdX,Engineering/Networking-SP/SelfPaced,f223a8a981813622f2c2b2a71acaac72cd6804aa,14,11847
OpenEdX,Engineering/Networking-SP/SelfPaced,81273513ebd676eb6f5d031360ce8e72b3e33f85,16,1
OpenEdX,Engineering/Networking-SP/SelfPaced,bf1a75742707068e1cde8465e0dd5cc59ae2e730,9,1
OpenEdX,Engineering/Networking-SP/SelfPaced,d2ae98e89ed2320fb3d33e77448013b1e4380874,8,1
OpenEdX,Engineering/Networking-SP/SelfPaced,48c844c4635d33469cf4e44f3896cf1f65b90680,11,13397
OpenEdX,Engineering/Networking-SP/SelfPaced,48c844c4635d33469cf4e44f3896cf1f65b90680,12,4685
OpenEdX,Engineering/Networking-SP/SelfPaced,48c844c4635d33469cf4e44f3896cf1f65b90680,14,983
OpenEdX,Engineering/Networking-SP/SelfPaced,55a93c5e51d50ef2e50c27c97311a515fbc0b7ba,1,3524
OpenEdX,Engineering/Networking-SP/SelfPaced,910dda200875c2fad1246417f4c24c2c7f2ece0c,20,547
OpenEdX,Engineering/Networking-SP/SelfPaced,033a7841f9aa5adc2727e58a8c1fa0573ceb2019,2,50827
OpenEdX,Engineering/Networking-SP/SelfPaced,033a7841f9aa5adc2727e58a8c1fa0573ceb2019,3,13518
OpenEdX,Engineering/Networking-SP/SelfPaced,033a7841f9aa5adc2727e58a8c1fa0573ceb2019,4,5746
OpenEdX,Engineering/Networking-SP/SelfPaced,033a7841f9aa5adc2727e58a8c1fa0573ceb2019,5,50782
OpenEdX,Engineering/Networking-SP/SelfPaced,033a7841f9aa5adc2727e58a8c1fa0573ceb2019,6,36417
OpenEdX,Engineering/Networking-SP/SelfPaced,033a7841f9aa5adc2727e58a8c1fa0573ceb2019,7,5
OpenEdX,Engineering/Networking-SP/SelfPaced,033a7841f9aa5adc2727e58a8c1fa0573ceb2019,8,1846
OpenEdX,Engineering/Networking-SP/SelfPaced,033a7841f9aa5adc2727e58a8c1fa0573ceb2019,11,174
OpenEdX,Engineering/Networking-SP/SelfPaced,49c91d3a66632a38ada96930457f6ceca710d625,6,210
OpenEdX,Engineering/Networking-SP/SelfPaced,9061f0461df53d3740c4604e16eb2de6d0edeb1f,2,248
OpenEdX,Engineering/Networking-SP/SelfPaced,7cb4ac14f318f24ad24ee87180b268c3a77aedc2,9,1
OpenEdX,Engineering/Networking-SP/SelfPaced,c0c4ca692686cd5897796cad6176f8987ca4503c,13,1
OpenEdX,Engineering/Networking-SP/SelfPaced,8aadf1b4b79528e8a1d7494171f95fcb562e6536,10,3560
OpenEdX,Engineering/Networking-SP/SelfPaced,739c9c92419ed89e5825d47fd7fc6a1338430b57,23,9513
OpenEdX,Engineering/Networking-SP/SelfPaced,739c9c92419ed89e5825d47fd7fc6a1338430b57,24,3185
OpenEdX,Engineering/Networking-SP/SelfPaced,df8ecbe5cc400269dbc14d989a964913780eb9ff,21,303
OpenEdX,Engineering/Networking-SP/SelfPaced,28b341954c0cb46ee7475d0536068d815b9bc025,1,721
OpenEdX,Engineering/Networking-SP/SelfPaced,963cb7ba13cdc02dc6bdd88b2fb4655a1233a779,15,7960
OpenEdX,Engineering/Networking-SP/SelfPaced,9022494676b3fcbd0c858fb6ca8174486da19bf8,4,5227
OpenEdX,Engineering/Networking-SP/SelfPaced,9022494676b3fcbd0c858fb6ca8174486da19bf8,5,2916
OpenEdX,Engineering/Networking-SP/SelfPaced,9022494676b3fcbd0c858fb6ca8174486da19bf8,8,6023
OpenEdX,Engineering/Networking-SP/SelfPaced,9022494676b3fcbd0c858fb6ca8174486da19bf8,10,942
OpenEdX,Engineering/Networking-SP/SelfPaced,9022494676b3fcbd0c858fb6ca8174486da19bf8,12,1047
OpenEdX,Engineering/Networking-SP/SelfPaced,9022494676b3fcbd0c858fb6ca8174486da19bf8,14,2841
OpenEdX,Engineering/Networking-SP/SelfPaced,cd19f251b258ddb4a6d7b91e2706adde3ac92f01,5,1464
OpenEdX,Engineering/Networking-SP/SelfPaced,cd19f251b258ddb4a6d7b91e2706adde3ac92f01,6,817
OpenEdX,Engineering/Networking-SP/SelfPaced,cd19f251b258ddb4a6d7b91e2706adde3ac92f01,7,12175
OpenEdX,Engineering/Networking-SP/SelfPaced,cd19f251b258ddb4a6d7b91e2706adde3ac92f01,8,1
OpenEdX,Engineering/Networking-SP/SelfPaced,cd19f251b258ddb4a6d7b91e2706adde3ac92f01,11,2491
OpenEdX,Engineering/Networking-SP/SelfPaced,f8577c53ec6229914ffa8989f810cae867c112e5,14,9
OpenEdX,Engineering/Networking-SP/SelfPaced,65372f9b7df0586dc6b11b7d1818297a13c7332a,4,17502
OpenEdX,Engineering/Networking-SP/SelfPaced,2ef70b17b68e262ca1faae7710c1828b650f05b1,19,5952
OpenEdX,Engineering/Networking-SP/SelfPaced,2ef70b17b68e262ca1faae7710c1828b650f05b1,20,2021
OpenEdX,Engineering/Networking-SP/SelfPaced,63cbd7435d9b7d963d1e2f39c5b219dc04d2d413,21,27986
OpenEdX,Engineering/Networking-SP/SelfPaced,63cbd7435d9b7d963d1e2f39c5b219dc04d2d413,22,5930
OpenEdX,Engineering/Networking-SP/SelfPaced,1b0a8f1bd153dfc71198995a39b5db8ee409a326,1,1668
OpenEdX,Engineering/Networking-SP/SelfPaced,3a6b1ac986706272280db90aef2a5162ffa3cb65,6,4619
OpenEdX,Engineering/Networking-SP/SelfPaced,3a6b1ac986706272280db90aef2a5162ffa3cb65,7,2883
OpenEdX,Engineering/Networking-SP/SelfPaced,3a6b1ac986706272280db90aef2a5162ffa3cb65,8,12509
OpenEdX,Engineering/Networking-SP/SelfPaced,3a6b1ac986706272280db90aef2a5162ffa3cb65,9,500
OpenEdX,Engineering/Networking-SP/SelfPaced,4ee36d5e3f8051572a0dd60a7258a86872d6609f,11,1584
OpenEdX,Engineering/Networking-SP/SelfPaced,4ee36d5e3f8051572a0dd60a7258a86872d6609f,13,2
OpenEdX,Engineering/Networking-SP/SelfPaced,4ee36d5e3f8051572a0dd60a7258a86872d6609f,14,8
OpenEdX,Engineering/Networking-SP/SelfPaced,fe54bed56c347692eee4e8ffdbaa5bf214d3eb7f,1,86
OpenEdX,Engineering/Networking-SP/SelfPaced,91f091cc83aa62a773402d33d5bba658ed95fe60,5,524
OpenEdX,Engineering/Networking-SP/SelfPaced,31c2ce7a775dd58945075149849aed9e6a578d0f,6,116
OpenEdX,Engineering/Networking-SP/SelfPaced,31c2ce7a775dd58945075149849aed9e6a578d0f,7,1
OpenEdX,Engineering/Networking-SP/SelfPaced,3999a430911610cc97d1f3ec3ab48c9dfbb04974,4,45
OpenEdX,Engineering/Networking-SP/SelfPaced,d14d0559017ce6aa33a73eea6df9f95fd0036c74,1,1
OpenEdX,Engineering/Networking-SP/SelfPaced,8917a59bbd9ccc172c2b945aa5f1095c09079677,1,39
OpenEdX,Engineering/Networking-SP/SelfPaced,cf7bcd6de3a18e8b881813fd97d49c930cf7c520,6,4
OpenEdX,Engineering/Networking-SP/SelfPaced,cf7bcd6de3a18e8b881813fd97d49c930cf7c520,7,3
OpenEdX,Engineering/Networking-SP/SelfPaced,cf7bcd6de3a18e8b881813fd97d49c930cf7c520,8,126
OpenEdX,Engineering/Networking-SP/SelfPaced,cf7bcd6de3a18e8b881813fd97d49c930cf7c520,10,2
OpenEdX,Engineering/Networking-SP/SelfPaced,cf7bcd6de3a18e8b881813fd97d49c930cf7c520,11,931
OpenEdX,Engineering/Networking-SP/SelfPaced,cf7bcd6de3a18e8b881813fd97d49c930cf7c520,12,2
OpenEdX,Engineering/Networking-SP/SelfPaced,cf7bcd6de3a18e8b881813fd97d49c930cf7c520,13,267
OpenEdX,Engineering/Networking-SP/SelfPaced,cf7bcd6de3a18e8b881813fd97d49c930cf7c520,14,1
OpenEdX,Engineering/Networking-SP/SelfPaced,f6d2ba5c589fa05fb6213795e3f46cae8c5f7b69,5,1691
OpenEdX,Engineering/Networking-SP/SelfPaced,f6d2ba5c589fa05fb6213795e3f46cae8c5f7b69,6,1
OpenEdX,Engineering/Networking-SP/SelfPaced,2d5974658ac64243437ee92f353b59e8036af4e4,13,3522
OpenEdX,Engineering/Networking-SP/SelfPaced,d609afa622bbe1ec4c23cbe8903ea0b341d6f0e6,14,567
OpenEdX,Engineering/Networking-SP/SelfPaced,086d5cfce5f90ccad098e9ecc4a9593571f3d85f,1,4289
OpenEdX,Engineering/Networking-SP/SelfPaced,a0e4b81e46157c89d4a4f64c86ba8a46c284aaa7,17,726
OpenEdX,Engineering/Networking-SP/SelfPaced,368e3e4c3029b1a4632e80a167ccab008fb07e17,8,21
OpenEdX,Engineering/Networking-SP/SelfPaced,368e3e4c3029b1a4632e80a167ccab008fb07e17,9,1
OpenEdX,Engineering/Networking-SP/SelfPaced,cedbc72b5c31bd6eb969b76ef515fa2cfd4cafa2,1,10596
OpenEdX,Engineering/Networking-SP/SelfPaced,cedbc72b5c31bd6eb969b76ef515fa2cfd4cafa2,2,18101
OpenEdX,Engineering/Networking-SP/SelfPaced,cedbc72b5c31bd6eb969b76ef515fa2cfd4cafa2,3,3423
OpenEdX,Engineering/Networking-SP/SelfPaced,cedbc72b5c31bd6eb969b76ef515fa2cfd4cafa2,4,3615
OpenEdX,Engineering/Networking-SP/SelfPaced,cedbc72b5c31bd6eb969b76ef515fa2cfd4cafa2,5,4098
OpenEdX,Engineering/Networking-SP/SelfPaced,cedbc72b5c31bd6eb969b76ef515fa2cfd4cafa2,6,2285
OpenEdX,Engineering/Networking-SP/SelfPaced,cedbc72b5c31bd6eb969b76ef515fa2cfd4cafa2,7,1781
OpenEdX,Engineering/Networking-SP/SelfPaced,e52c14172c2cbd7744926fce35c7511ce8091d7f,23,1187
OpenEdX,Engineering/Networking-SP/SelfPaced,f3055ce721c7eaea8e03538249e1a53bc36bb27e,5,90
OpenEdX,Engineering/Networking-SP/SelfPaced,bec234b5332290a83c4f6754e8e0578b20c55d3e,8,1
OpenEdX,Engineering/Networking-SP/SelfPaced,bec234b5332290a83c4f6754e8e0578b20c55d3e,11,1536
OpenEdX,Engineering/Networking-SP/SelfPaced,bec234b5332290a83c4f6754e8e0578b20c55d3e,13,26199
OpenEdX,Engineering/Networking-SP/SelfPaced,929b7b2c6594e33b2e2a033d6cf7a4f86e735db9,5,142
OpenEdX,Engineering/Networking-SP/SelfPaced,3388ac187cd04dd4a776aff1bd04cb69ac7ba53e,1,3511
OpenEdX,Engineering/Networking-SP/SelfPaced,9d4ae64d1a1260f60ed0f5b005b82ecf36c71a16,23,18067
OpenEdX,Engineering/Networking-SP/SelfPaced,9d4ae64d1a1260f60ed0f5b005b82ecf36c71a16,24,2001
OpenEdX,Engineering/Networking-SP/SelfPaced,4481c16b4abe50c3aad72d564c93da645b1a9ccc,4,943
OpenEdX,Engineering/Networking-SP/SelfPaced,32eca5afe124d5ed797849b97fa6e93ec3294a68,1,1987
OpenEdX,Engineering/Networking-SP/SelfPaced,32eca5afe124d5ed797849b97fa6e93ec3294a68,3,468
OpenEdX,Engineering/Networking-SP/SelfPaced,32eca5afe124d5ed797849b97fa6e93ec3294a68,4,9
OpenEdX,Engineering/Networking-SP/SelfPaced,32eca5afe124d5ed797849b97fa6e93ec3294a68,5,3567
OpenEdX,Engineering/Networking-SP/SelfPaced,32eca5afe124d5ed797849b97fa6e93ec3294a68,6,7323
OpenEdX,Engineering/Networking-SP/SelfPaced,32eca5afe124d5ed797849b97fa6e93ec3294a68,7,161
OpenEdX,Engineering/Networking-SP/SelfPaced,2a5eb8db1644f10e3e9451ee39dc3962e431f054,18,2310
OpenEdX,Engineering/Networking-SP/SelfPaced,c322536201f6394981b7e881bdbe514896ecac53,19,6604
OpenEdX,Engineering/Networking-SP/SelfPaced,c322536201f6394981b7e881bdbe514896ecac53,23,3357
OpenEdX,Engineering/Networking-SP/SelfPaced,c322536201f6394981b7e881bdbe514896ecac53,24,1
OpenEdX,Engineering/Networking-SP/SelfPaced,e1198f0389a1f9ff1e47958f856cc44384127d15,23,3192
OpenEdX,Engineering/Networking-SP/SelfPaced,47005f5f6887883c071a88c2d1e7c417e7f87581,22,538
OpenEdX,Engineering/Networking-SP/SelfPaced,856b0154496a4d827d2a692fa980507558836950,3,6944
OpenEdX,Engineering/Networking-SP/SelfPaced,856b0154496a4d827d2a692fa980507558836950,4,20272
OpenEdX,Engineering/Networking-SP/SelfPaced,856b0154496a4d827d2a692fa980507558836950,5,16816
OpenEdX,Engineering/Networking-SP/SelfPaced,856b0154496a4d827d2a692fa980507558836950,10,5004
OpenEdX,Engineering/Networking-SP/SelfPaced,856b0154496a4d827d2a692fa980507558836950,19,1866
OpenEdX,Engineering/Networking-SP/SelfPaced,856b0154496a4d827d2a692fa980507558836950,22,1
OpenEdX,Engineering/Networking-SP/SelfPaced,73ae98e696adf424094e62c46a023bd92e6bccbd,1,829
OpenEdX,Engineering/Networking-SP/SelfPaced,f024461d8a95d47455316ac275fcc4b5e12c5a71,1,67
OpenEdX,Engineering/Networking-SP/SelfPaced,f024461d8a95d47455316ac275fcc4b5e12c5a71,6,1671
OpenEdX,Engineering/Networking-SP/SelfPaced,483eebd127d2c19eb59acfb073707142514a8200,23,6447
OpenEdX,Engineering/Networking-SP/SelfPaced,483eebd127d2c19eb59acfb073707142514a8200,24,4323
OpenEdX,Engineering/Networking-SP/SelfPaced,2d94747c7e23976b77a3758394f2f663f9eb0e92,10,682
OpenEdX,Engineering/Networking-SP/SelfPaced,2d94747c7e23976b77a3758394f2f663f9eb0e92,11,1709
OpenEdX,Engineering/Networking-SP/SelfPaced,2d94747c7e23976b77a3758394f2f663f9eb0e92,17,662
OpenEdX,Engineering/Networking-SP/SelfPaced,94a4b80e1b955f12aee6489191c053fb398bdd61,1,84
OpenEdX,Engineering/Networking-SP/SelfPaced,f980719787da49ce679374292c7d016749867864,16,1
OpenEdX,Engineering/Networking-SP/SelfPaced,f980719787da49ce679374292c7d016749867864,17,29
OpenEdX,Engineering/Networking-SP/SelfPaced,28a99af60a79ffa20151ef75737383e9ecbd01c5,4,1
OpenEdX,Engineering/Networking-SP/SelfPaced,28a99af60a79ffa20151ef75737383e9ecbd01c5,5,22
OpenEdX,Engineering/Networking-SP/SelfPaced,28a99af60a79ffa20151ef75737383e9ecbd01c5,10,445
OpenEdX,Engineering/Networking-SP/SelfPaced,28a99af60a79ffa20151ef75737383e9ecbd01c5,14,54
OpenEdX,Engineering/Networking-SP/SelfPaced,28a99af60a79ffa20151ef75737383e9ecbd01c5,16,8535
OpenEdX,Engineering/Networking-SP/SelfPaced,28a99af60a79ffa20151ef75737383e9ecbd01c5,17,1
OpenEdX,Engineering/Networking-SP/SelfPaced,c35a912cad19509f8682d21a59eea8bfbf3410f9,6,286
OpenEdX,Engineering/Networking-SP/SelfPaced,c35a912cad19509f8682d21a59eea8bfbf3410f9,7,40
OpenEdX,Engineering/Networking-SP/SelfPaced,dd9d125b5475d2e782831b98b78b083f25f6d7cd,13,7874
OpenEdX,Engineering/Networking-SP/SelfPaced,dd9d125b5475d2e782831b98b78b083f25f6d7cd,14,12125
OpenEdX,Engineering/Networking-SP/SelfPaced,185b09b09470385ebc082d30405342dfc8ca38d9,5,20
OpenEdX,Engineering/Networking-SP/SelfPaced,55d292d697d099d52c9baa9872ed03de3d2dc027,1,2535
OpenEdX,Engineering/Networking-SP/SelfPaced,f3b17c49c02562115fc0af660bde6efa01d2325f,1,1
OpenEdX,Engineering/Networking-SP/SelfPaced,9fc3e82d280d5351f5b5881dcf2d9f3d82125aac,5,146
OpenEdX,Engineering/Networking-SP/SelfPaced,9fc3e82d280d5351f5b5881dcf2d9f3d82125aac,6,1522
OpenEdX,Engineering/Networking-SP/SelfPaced,9b182ffddfe3cd4dffc1315a22176fc38af70593,9,412
OpenEdX,Engineering/Networking-SP/SelfPaced,9011f3cf4512acaed57548902c793fd21670dc09,13,3025
OpenEdX,Engineering/Networking-SP/SelfPaced,d7f4cc670e9e3a2fdd90583ea9d429c408b29a27,5,1
OpenEdX,Engineering/Networking-SP/SelfPaced,c4e8f8e416f39e701b05f03371a1e8f1f77bd601,5,192
OpenEdX,Engineering/Networking-SP/SelfPaced,c4e8f8e416f39e701b05f03371a1e8f1f77bd601,6,2
OpenEdX,Engineering/Networking-SP/SelfPaced,64b5f745c85539731f2c80bc383369f1e4d88fee,21,73
OpenEdX,Engineering/Networking-SP/SelfPaced,0422ad1c3d5c8cfbf0fc3b57a45f035e24108b46,3,365
OpenEdX,Engineering/Networking-SP/SelfPaced,0422ad1c3d5c8cfbf0fc3b57a45f035e24108b46,7,9147
OpenEdX,Engineering/Networking-SP/SelfPaced,0422ad1c3d5c8cfbf0fc3b57a45f035e24108b46,8,1436
OpenEdX,Engineering/Networking-SP/SelfPaced,0422ad1c3d5c8cfbf0fc3b57a45f035e24108b46,9,1
OpenEdX,Engineering/Networking-SP/SelfPaced,cfcc3b7d7ebee192eed8e8a87823ef5959c9ba72,6,1
OpenEdX,Engineering/Networking-SP/SelfPaced,b569e47dc758b63d9b368d938343084ff66510cb,5,16
OpenEdX,Engineering/Networking-SP/SelfPaced,b569e47dc758b63d9b368d938343084ff66510cb,8,1
OpenEdX,Engineering/Networking-SP/SelfPaced,496ab73973234125a6f8e140a70a1b3348c4bd60,5,1
OpenEdX,Engineering/Networking-SP/SelfPaced,08416b515b41152da512e4528c4d16e8fe78f381,14,642
OpenEdX,Engineering/Networking-SP/SelfPaced,7764ff2cf8dd4b0373d1522ea4b5acc2993e9f79,9,5823
OpenEdX,Engineering/Networking-SP/SelfPaced,1b09d0c83e247abe068fe8d72e49a8c5ac91a272,19,120
OpenEdX,Engineering/Networking-SP/SelfPaced,aedd8aa70c00845813178e2362ba3c0978f421a1,11,1
OpenEdX,Engineering/Networking-SP/SelfPaced,fb289d937eeae7816cc815de643b24d2d4d37e4c,5,1519
OpenEdX,Engineering/Networking-SP/SelfPaced,37b7966a444de7b22a084570798fbbf3c8aecf44,17,13
OpenEdX,Engineering/Networking-SP/SelfPaced,8a789c0753350d1fba1a968c4452084a2f1740a0,10,1
OpenEdX,Engineering/Networking-SP/SelfPaced,8a789c0753350d1fba1a968c4452084a2f1740a0,15,899
OpenEdX,Engineering/Networking-SP/SelfPaced,8a789c0753350d1fba1a968c4452084a2f1740a0,21,3450
OpenEdX,Engineering/Networking-SP/SelfPaced,8a789c0753350d1fba1a968c4452084a2f1740a0,22,6446
OpenEdX,Engineering/Networking-SP/SelfPaced,8a789c0753350d1fba1a968c4452084a2f1740a0,23,1227
OpenEdX,Engineering/Networking-SP/SelfPaced,3d3dc09e3585273d57021beb781965bf6c7b3049,5,751
OpenEdX,Engineering/Networking-SP/SelfPaced,f2284fa73600c8d2dd7bb9618b405309e2247074,13,126
OpenEdX,Engineering/Networking-SP/SelfPaced,dd2d7ef7b4a75deb1288a392e117a34bc1ba4a05,9,302
OpenEdX,Engineering/Networking-SP/SelfPaced,3283332e3aa0a815330172e9b9e63392f1e0dac4,5,1
OpenEdX,Engineering/Networking-SP/SelfPaced,4636f4bbc2ad2aac443764c8e0c6b39d959a3535,3,12
OpenEdX,Engineering/Networking-SP/SelfPaced,4636f4bbc2ad2aac443764c8e0c6b39d959a3535,4,12384
OpenEdX,Engineering/Networking-SP/SelfPaced,4636f4bbc2ad2aac443764c8e0c6b39d959a3535,6,11
OpenEdX,Engineering/Networking-SP/SelfPaced,4636f4bbc2ad2aac443764c8e0c6b39d959a3535,8,2
OpenEdX,Engineering/Networking-SP/SelfPaced,4636f4bbc2ad2aac443764c8e0c6b39d959a3535,11,1
OpenEdX,Engineering/Networking-SP/SelfPaced,3145f880079a6e99567d3f242f7cab584e494377,1,71
OpenEdX,Engineering/Networking-SP/SelfPaced,b4a07e352954c83bbdd7aaf092bf32c417901621,6,42
OpenEdX,Engineering/Networking-SP/SelfPaced,a1e1f4664c2328605fb7abc51c249d3a5b898f10,15,562
OpenEdX,Engineering/Networking-SP/SelfPaced,48631b63a9fdc38e20cb583a27b0d406a0a635b2,5,167
OpenEdX,Engineering/Networking-SP/SelfPaced,48631b63a9fdc38e20cb583a27b0d406a0a635b2,6,4
OpenEdX,Engineering/Networking-SP/SelfPaced,48631b63a9fdc38e20cb583a27b0d406a0a635b2,7,1
OpenEdX,Engineering/Networking-SP/SelfPaced,b7f2daf2870e04944bedcfae0c7ba0fc13bc591a,2,223
OpenEdX,Engineering/Networking-SP/SelfPaced,16fb85f7514643f411f545cbc22c854550a86a91,16,101
OpenEdX,Engineering/Networking-SP/SelfPaced,b20a96618be3dde05ef614a4e6acd0dd67784741,4,152
OpenEdX,Engineering/Networking-SP/SelfPaced,40b8041fa051373e164076eda062bde78578f3bc,5,32
OpenEdX,Engineering/Networking-SP/SelfPaced,aa68dda7b02a69c550c1310d2278dbeb593491a4,17,1320
OpenEdX,Engineering/Networking-SP/SelfPaced,36afd10283c4ab96d98763813726d0e110e12013,5,7
OpenEdX,Engineering/Networking-SP/SelfPaced,be1eff6dda261afcf7f025e8059d40f9cc9a5057,10,103
OpenEdX,Engineering/Networking-SP/SelfPaced,be1eff6dda261afcf7f025e8059d40f9cc9a5057,14,14620
OpenEdX,Engineering/Networking-SP/SelfPaced,f8c91f3b50df9932c3d92805ca7dcc9e225bd38b,2,94
OpenEdX,Engineering/Networking-SP/SelfPaced,f8c91f3b50df9932c3d92805ca7dcc9e225bd38b,4,1190
OpenEdX,Engineering/Networking-SP/SelfPaced,f8c91f3b50df9932c3d92805ca7dcc9e225bd38b,5,2125
OpenEdX,Engineering/Networking-SP/SelfPaced,f8c91f3b50df9932c3d92805ca7dcc9e225bd38b,7,313
OpenEdX,Engineering/Networking-SP/SelfPaced,f8c91f3b50df9932c3d92805ca7dcc9e225bd38b,8,16207
OpenEdX,Engineering/Networking-SP/SelfPaced,f8c91f3b50df9932c3d92805ca7dcc9e225bd38b,9,3989
OpenEdX,Engineering/Networking-SP/SelfPaced,f8c91f3b50df9932c3d92805ca7dcc9e225bd38b,11,5
OpenEdX,Engineering/Networking-SP/SelfPaced,f8c91f3b50df9932c3d92805ca7dcc9e225bd38b,20,20064
OpenEdX,Engineering/Networking-SP/SelfPaced,f8c91f3b50df9932c3d92805ca7dcc9e225bd38b,21,19858
OpenEdX,Engineering/Networking-SP/SelfPaced,f8c91f3b50df9932c3d92805ca7dcc9e225bd38b,22,992
OpenEdX,Engineering/Networking-SP/SelfPaced,b56bd7c74365ece123e285a28eb2fac98c7423e4,1,651
OpenEdX,Engineering/Networking-SP/SelfPaced,2edce8563f6afc10739c36a5e682c50dec1b5f4a,14,1
OpenEdX,Engineering/Networking-SP/SelfPaced,af027ef911924ed2d29ca0b13b74032de22d6929,5,9791
OpenEdX,Engineering/Networking-SP/SelfPaced,af027ef911924ed2d29ca0b13b74032de22d6929,6,5674
OpenEdX,Engineering/Networking-SP/SelfPaced,af027ef911924ed2d29ca0b13b74032de22d6929,10,15358
